Project-name,SHA,Module,Od-test,Ranking,Total-Runtime,Time-to-run-the-last-one
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,115.424541621,34.60
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,115.343662489,35.94
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,140.444516274,162.15
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,150.660616099,64.37
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,139.053510363,104.12
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,151.126204094,117.18
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,162.384042152,96.28
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,111.690106441,20.34
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,113.443534010,37.54
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,196.670127102,122.26
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,169.847708349,138.28
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,142.887072673,58.19
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,173.090991026,117.22
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,175.381399974,145.78
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,162.902361418,134.30
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,136.716632182,107.19
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,126.349309385,40.69
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,70.995766161,3.81
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,125.165702631,78.39
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,114.508276088,155.06
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,179.075725685,13.10
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,88.007104267,3.89
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,152.587531019,13.08
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,103.500566000,7.31
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,184.645467396,16.72
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,77.594802667,3.88
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,192.312756178,13.39
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,50.521861333,2.08
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,90.244183088,4.39
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,121.676960125,11.40
doanduyhai_Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-2_1,brittle,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,20.218254500,7.02
doanduyhai_Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-2_1,brittle,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,15.300231900,5.77
doanduyhai_Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-2_1,brittle,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,25.152691260,6.63
doanduyhai_Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-2_1,brittle,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,27.020798500,6.64
doanduyhai_Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-2_1,brittle,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,13.785502500,5.56
doanduyhai_Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-2_1,brittle,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,12.678808500,4.15
doanduyhai_Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-2_1,brittle,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,11.931733800,3.81
doanduyhai_Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-2_1,brittle,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,12.576504900,5.10
doanduyhai_Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-2_1,brittle,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,12.696839700,4.91
doanduyhai_Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-2_1,brittle,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,1.952700100,0.84
fhoeben_hsac-fitnesse-fixtures,a64c18d9c4bac8271275c7b089d40be20f0604b5,.,brittle,nl.hsac.fitnesse.fixture.slim.FileFixtureTest.testDelete,57.268006777,8.59
fhoeben_hsac-fitnesse-fixtures,a64c18d9c4bac8271275c7b089d40be20f0604b5,.,brittle,nl.hsac.fitnesse.fixture.slim.FileFixtureTest.testDelete,52.350510906,6.32
fhoeben_hsac-fitnesse-fixtures,a64c18d9c4bac8271275c7b089d40be20f0604b5,.,brittle,nl.hsac.fitnesse.fixture.slim.FileFixtureTest.testDelete,55.034101411,8.35
fhoeben_hsac-fitnesse-fixtures,a64c18d9c4bac8271275c7b089d40be20f0604b5,.,brittle,nl.hsac.fitnesse.fixture.slim.FileFixtureTest.testDelete,52.009332298,5.29
fhoeben_hsac-fitnesse-fixtures,a64c18d9c4bac8271275c7b089d40be20f0604b5,.,brittle,nl.hsac.fitnesse.fixture.slim.FileFixtureTest.testDelete,50.304635894,8.30
fhoeben_hsac-fitnesse-fixtures,a64c18d9c4bac8271275c7b089d40be20f0604b5,.,brittle,nl.hsac.fitnesse.fixture.slim.FileFixtureTest.testDelete,33.256363690,2.59
fhoeben_hsac-fitnesse-fixtures,a64c18d9c4bac8271275c7b089d40be20f0604b5,.,brittle,nl.hsac.fitnesse.fixture.slim.FileFixtureTest.testDelete,56.832767167,9.97
fhoeben_hsac-fitnesse-fixtures,a64c18d9c4bac8271275c7b089d40be20f0604b5,.,brittle,nl.hsac.fitnesse.fixture.slim.FileFixtureTest.testDelete,63.459971078,6.35
fhoeben_hsac-fitnesse-fixtures,a64c18d9c4bac8271275c7b089d40be20f0604b5,.,brittle,nl.hsac.fitnesse.fixture.slim.FileFixtureTest.testDelete,76.657438533,12.24
fhoeben_hsac-fitnesse-fixtures,a64c18d9c4bac8271275c7b089d40be20f0604b5,.,brittle,nl.hsac.fitnesse.fixture.slim.FileFixtureTest.testDelete,63.701468384,7.90
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,44.532733263,1.37
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,33.578499856,0.97
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,50.273333410,0.96
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,33.396766690,0.74
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,38.787899980,0.78
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,44.866066646,1.41
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,38.907500013,1.02
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,49.993166616,1.30
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,27.729899850,0.39
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,66.959299970,1.70
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,50.356966566,1.66
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,55.336666702,1.00
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,38.758066610,0.76
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,61.133633500,1.49
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,39.310666372,0.90
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,50.174066560,0.71
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,39.081666463,1.07
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,33.233033320,0.70
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,50.009800030,1.31
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,39.161133290,1.10
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.dClaimTaskCreatedForGroup,44.752666620,1.07
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.dClaimTaskCreatedForGroup,49.908233260,1.01
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.dClaimTaskCreatedForGroup,44.606266630,1.28
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.dClaimTaskCreatedForGroup,38.794433130,0.59
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.dClaimTaskCreatedForGroup,66.975299820,2.10
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.dClaimTaskCreatedForGroup,27.818499940,0.72
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.dClaimTaskCreatedForGroup,44.372733300,0.91
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.dClaimTaskCreatedForGroup,50.268266783,1.23
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.dClaimTaskCreatedForGroup,61.336100013,1.64
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.dClaimTaskCreatedForGroup,66.823599968,1.59
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.bCreateCheckTaskCreatedForSalaboyFromAnotherUser,50.217799950,0.87
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.bCreateCheckTaskCreatedForSalaboyFromAnotherUser,66.956433166,2.19
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.bCreateCheckTaskCreatedForSalaboyFromAnotherUser,55.855000006,1.22
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.bCreateCheckTaskCreatedForSalaboyFromAnotherUser,27.726299940,0.43
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.bCreateCheckTaskCreatedForSalaboyFromAnotherUser,61.371433402,1.57
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.bCreateCheckTaskCreatedForSalaboyFromAnotherUser,50.147599960,1.21
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.bCreateCheckTaskCreatedForSalaboyFromAnotherUser,44.640933040,1.15
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.bCreateCheckTaskCreatedForSalaboyFromAnotherUser,39.024266846,1.12
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.bCreateCheckTaskCreatedForSalaboyFromAnotherUser,44.308066573,0.67
Activiti_Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,brittle,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.bCreateCheckTaskCreatedForSalaboyFromAnotherUser,44.647233380,1.05
apache_incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,brittle,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,684.386409634,2.37
apache_incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,brittle,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,305.097536915,0.63
apache_incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,brittle,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,342.553917640,1.15
apache_incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,brittle,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,553.832144130,1.94
apache_incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,brittle,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,513.635600064,1.59
apache_incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,brittle,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,292.153413965,0.86
apache_incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,brittle,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,360.630620071,0.89
apache_incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,brittle,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,326.274900160,0.55
apache_incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,brittle,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,427.411598678,1.12
apache_incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,brittle,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDubboProtocolWithMina,622.231173970,1.64
wildfly_wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,brittle,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,25.433765715,2.20
wildfly_wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,brittle,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,23.823931877,1.60
wildfly_wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,brittle,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,20.676402107,1.88
wildfly_wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,brittle,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,22.493501466,2.00
